,id_runningnum,participant_id,agegrp,toi1,toi2,offset,trl_runningnum,event,trigger,artfree,trl_condition,accuracy,rt,beta_insula,beta_LC,pupil,LCr,trl_condition_bin,switch_condition,switch_condition_num,logreactiontime,logreactiontimez,response,bias
5217,36,42393,1,386268,388768,-1250,130,597,16,1,3,1.0,0.703777287355479,-0.718736989439522,-1.27201473033928,0.677935586196795,0.158114881656987,2,stay_oddball,2.0,-0.351293326062561,-0.410489771129998,1.0,-0.062489399227130184
5218,36,42393,1,388268,390768,-1250,131,601,16,1,1,1.0,0.79684780208845,-0.434717363065591,1.90351842101871,0.914355131996197,0.158114881656987,1,switch_to_standard,4.0,-0.227091581930345,0.0418736743294533,1.0,0.3475762372780752
5219,36,42393,1,391268,393768,-1250,132,605,16,1,1,1.0,0.983931675056738,-1.26136152763521,0.0174901251266992,0.924341769426731,0.158114881656987,1,stay_standard,1.0,-0.016198820258618,0.80998024931221,1.0,0.3597362204482867
5220,36,42393,1,394268,396768,-1250,133,609,16,1,2,1.0,0.924030280417355,-0.607769046613561,0.0515961572599675,-1.65021202758694,0.158114881656987,2,switch_to_oddball,3.0,-0.0790104368629571,0.581209876556657,1.0,0.20172162436129004
5221,36,42393,1,399268,401768,-1250,134,613,16,1,1,1.0,1.35917695362332,0.657083525097584,-0.40553493753161,-0.506269184128318,0.158114881656987,1,switch_to_standard,4.0,0.306879335392603,1.98668472044663,1.0,0.36529420754261593
5222,36,42393,1,402268,404768,-1250,135,617,16,1,2,1.0,0.894306646767291,0.264638415002889,-1.28650722121972,-2.1632085573706,0.158114881656987,2,switch_to_oddball,3.0,-0.111706557288964,0.46212515844416,1.0,0.2009474291518511
5223,36,42393,1,404268,406768,-1250,136,621,16,1,1,1.0,0.840340439208376,0.155190926194537,0.862744723721686,1.42744577207559,0.158114881656987,1,switch_to_standard,4.0,-0.173948184478592,0.235430782103276,1.0,0.3264134375772678
5224,36,42393,1,406268,408768,-1250,137,625,16,1,1,1.0,0.761412059555369,-0.212534310560031,0.428704415125145,-0.5098062507785,0.158114881656987,1,stay_standard,1.0,-0.272580596499637,-0.123804895684948,1.0,0.3784233646770845
5225,36,42393,1,409269,411769,-1250,138,629,16,1,1,1.0,0.666497690315737,0.093982629339941,-0.781887666662353,-0.777587492984124,0.158114881656987,1,stay_standard,1.0,-0.405718604762121,-0.608715703983367,1.0,0.38025236039151994
5226,36,42393,1,411269,413769,-1250,139,633,16,1,1,1.0,0.719553706583611,0.858914484907816,2.01312111624909,2.52416804298308,0.158114881656987,1,stay_standard,1.0,-0.329124111126897,-0.329745796707606,1.0,0.28953624969478886
5227,36,42393,1,416269,418769,-1250,140,637,16,1,1,1.0,1.07370717760205,2.8532846233259,-0.0700887545971956,1.281465063637,0.158114881656987,1,stay_standard,1.0,0.0711173123588142,1.12800015210012,1.0,0.28944556912282354
5228,36,42393,1,418269,420769,-1250,141,641,16,1,1,1.0,0.871771207484926,0.423449722873587,0.0979983211657435,-0.315282999187815,0.158114881656987,1,stay_standard,1.0,-0.137228266237426,0.369170842266043,1.0,0.3642150461374038
5229,36,42393,1,420269,422769,-1250,142,645,16,1,1,1.0,0.710829727755481,-0.22420521591139,-0.0159669795749273,-0.320461762278266,0.158114881656987,1,stay_standard,1.0,-0.341322360622509,-0.374173853728566,1.0,0.3740541605333493
5230,36,42393,1,422269,424769,-1250,143,649,16,1,1,1.0,0.604918957460541,0.190706081976141,-0.532686652236261,-0.286730491073006,0.158114881656987,1,stay_standard,1.0,-0.502660784534692,-0.961795274312,1.0,0.36702094055611006
5231,36,42393,1,425269,427769,-1250,144,653,16,1,1,1.0,0.520981250030673,-0.738448972547505,-1.15066772453046,0.664096898582732,0.158114881656987,1,stay_standard,1.0,-0.652041226301182,-1.50586373159396,1.0,0.35813840902222704
5232,36,42393,1,429269,431769,-1250,145,657,16,1,3,1.0,0.926119740302966,0.730374707040912,-0.9457979501621,0.476235304212528,0.158114881656987,2,switch_to_oddball,3.0,-0.0767517435132012,0.589436414058773,1.0,-0.0793852679067143
5233,36,42393,1,431269,433769,-1250,146,661,16,1,1,1.0,1.48218364125023,-0.35717269207555,0.166065197225047,0.946198693389941,0.158114881656987,1,switch_to_standard,4.0,0.393516433670971,2.30223146703733,1.0,0.34564882173977474
5234,36,42393,1,433269,435769,-1250,147,665,16,1,3,1.0,0.918249251819361,0.307455360673782,1.16661438924225,0.927413201092717,0.158114881656987,2,switch_to_oddball,3.0,-0.0852864090723888,0.55835174012627,1.0,-0.08386974723633188
5235,36,42393,1,437269,439769,-1250,148,669,16,1,3,1.0,0.845358676611795,-0.314814926401498,-0.953215136485129,0.165751125644375,0.158114881656987,2,stay_oddball,2.0,-0.167994272323527,0.257115922157031,1.0,-0.05625580311944247
5236,36,42393,1,440269,442769,-1250,149,673,16,1,1,1.0,0.977450921056516,1.2327455941295,1.16959050388301,-0.378961197095958,0.158114881656987,1,switch_to_standard,4.0,-0.0228071970209477,0.785911440118039,1.0,0.3536038848183605
5237,36,42393,1,444270,446770,-1250,150,677,16,1,3,1.0,0.704639848760053,-2.14110533535222,0.862750438685672,-0.829358753317042,0.158114881656987,2,switch_to_oddball,3.0,-0.350068459522248,-0.406028603114401,1.0,-0.004978809890107634
5238,36,42393,1,446270,448770,-1250,151,681,16,1,1,1.0,0.793645171170283,-0.959449641281865,-0.344753880223814,-0.210033823193183,0.158114881656987,1,switch_to_standard,4.0,-0.231118805313924,0.0272058557882629,1.0,0.38243255637586443
5239,36,42393,1,448270,450770,-1250,152,685,16,1,1,1.0,1.52367740417685,0.872204177990022,0.664522522670489,0.0193791740969352,0.158114881656987,1,stay_standard,1.0,0.421126757808396,2.40279286771912,1.0,0.34945183715182326
